CUSTOMER_ID,AGE_GROUP,GENDER,INCOME_BRACKET,OCCUPATION,EDUCATION_LEVEL,CITY,STATE,OWNERSHIP_DURATION_MONTHS,FIRST_TIME_BUYER
339,46-55,Other,10-20L,Professional,Doctorate,Delhi,Telangana,17,No
340,36-45,Male,20-50L,Student,Doctorate,Bangalore,Delhi,56,Yes
341,55+,Male,>50L,Retired,Post-Graduate,Hyderabad,West Bengal,39,Yes
342,18-25,Male,5-10L,Salaried,Graduate,Delhi,Rajasthan,42,Yes
343,26-35,Other,>50L,Retired,Graduate,Delhi,Gujarat,37,Yes
344,36-45,Other,10-20L,Business Owner,High School,Hyderabad,West Bengal,10,Yes
345,26-35,Female,10-20L,Retired,High School,Chennai,Karnataka,13,Yes
346,18-25,Male,10-20L,Salaried,Doctorate,Hyderabad,Punjab,57,No
347,26-35,Other,10-20L,Student,Post-Graduate,Delhi,Punjab,48,No
348,55+,Male,>50L,Freelancer,Post-Graduate,Hyderabad,Maharashtra,33,Yes
349,26-35,Other,>50L,Professional,Graduate,Delhi,Telangana,27,Yes
350,55+,Male,20-50L,Student,Doctorate,Bangalore,Gujarat,40,Yes
351,46-55,Male,10-20L,Freelancer,Post-Graduate,Hyderabad,Punjab,35,No
352,18-25,Female,10-20L,Business Owner,High School,Delhi,West Bengal,15,Yes
353,18-25,Male,<5L,Retired,Doctorate,Hyderabad,Punjab,9,No
354,26-35,Male,10-20L,Salaried,Doctorate,Hyderabad,Gujarat,13,No
355,36-45,Female,20-50L,Retired,Graduate,Mumbai,Uttar Pradesh,51,No
356,36-45,Male,10-20L,Salaried,Post-Graduate,Mumbai,Tamil Nadu,11,No
357,46-55,Other,20-50L,Student,High School,Chennai,Rajasthan,59,Yes
358,55+,Other,10-20L,Student,Post-Graduate,Hyderabad,Gujarat,6,No
359,46-55,Male,10-20L,Freelancer,Post-Graduate,Bangalore,Tamil Nadu,44,No
360,46-55,Male,10-20L,Salaried,Graduate,Delhi,Rajasthan,36,Yes
361,36-45,Male,20-50L,Retired,High School,Hyderabad,Punjab,34,Yes
362,36-45,Male,5-10L,Professional,Graduate,Bangalore,Gujarat,55,No
363,46-55,Other,5-10L,Business Owner,Graduate,Delhi,Telangana,40,Yes
364,55+,Female,5-10L,Professional,Post-Graduate,Chennai,Uttar Pradesh,43,No
365,36-45,Female,20-50L,Retired,Doctorate,Bangalore,Delhi,41,No
366,26-35,Female,10-20L,Freelancer,High School,Bangalore,Uttar Pradesh,27,Yes
367,46-55,Male,<5L,Business Owner,Post-Graduate,Bangalore,Uttar Pradesh,57,Yes
368,26-35,Other,20-50L,Retired,Graduate,Mumbai,Maharashtra,41,No
369,26-35,Male,10-20L,Freelancer,Post-Graduate,Chennai,West Bengal,32,No
370,46-55,Other,10-20L,Professional,Graduate,Chennai,Delhi,55,Yes
371,55+,Other,10-20L,Freelancer,Post-Graduate,Hyderabad,Rajasthan,31,No
372,46-55,Male,5-10L,Salaried,Graduate,Chennai,West Bengal,36,No
373,55+,Other,5-10L,Professional,Graduate,Hyderabad,Telangana,33,No
374,18-25,Other,10-20L,Salaried,High School,Delhi,Uttar Pradesh,58,No
375,55+,Male,<5L,Business Owner,Post-Graduate,Hyderabad,Gujarat,34,No
376,46-55,Other,5-10L,Professional,High School,Mumbai,West Bengal,23,No
377,55+,Male,10-20L,Professional,Doctorate,Hyderabad,Maharashtra,4,Yes
378,55+,Male,>50L,Student,Post-Graduate,Chennai,Uttar Pradesh,55,No
379,36-45,Female,20-50L,Salaried,High School,Delhi,Gujarat,25,No
380,36-45,Female,<5L,Business Owner,Post-Graduate,Delhi,Uttar Pradesh,52,Yes
381,36-45,Other,5-10L,Retired,Post-Graduate,Delhi,Tamil Nadu,3,No
382,26-35,Male,10-20L,Professional,Doctorate,Delhi,Rajasthan,7,Yes
383,36-45,Female,10-20L,Retired,Doctorate,Mumbai,Uttar Pradesh,23,Yes
384,46-55,Female,>50L,Retired,Post-Graduate,Delhi,Karnataka,14,No
385,18-25,Female,5-10L,Professional,Graduate,Hyderabad,Karnataka,14,No
386,36-45,Male,>50L,Business Owner,Graduate,Delhi,Delhi,15,Yes
387,46-55,Other,<5L,Professional,High School,Bangalore,Maharashtra,38,Yes
388,36-45,Male,5-10L,Retired,High School,Hyderabad,Rajasthan,4,Yes
389,55+,Male,5-10L,Retired,Post-Graduate,Delhi,Maharashtra,49,Yes
390,18-25,Female,>50L,Student,Graduate,Delhi,Telangana,38,No
391,46-55,Female,<5L,Freelancer,Graduate,Hyderabad,West Bengal,6,Yes
392,55+,Male,<5L,Business Owner,High School,Hyderabad,Rajasthan,31,Yes
393,18-25,Female,10-20L,Retired,Doctorate,Mumbai,West Bengal,26,Yes
394,55+,Female,<5L,Freelancer,Post-Graduate,Hyderabad,Karnataka,50,No
395,55+,Other,5-10L,Freelancer,Doctorate,Bangalore,Uttar Pradesh,14,Yes
396,18-25,Other,10-20L,Professional,High School,Chennai,Gujarat,60,No
397,46-55,Female,<5L,Salaried,Doctorate,Chennai,Delhi,48,Yes
398,36-45,Female,10-20L,Freelancer,Post-Graduate,Delhi,West Bengal,19,No
399,46-55,Female,20-50L,Student,Doctorate,Mumbai,Tamil Nadu,9,No
400,46-55,Female,20-50L,Student,Doctorate,Chennai,Telangana,11,Yes
401,26-35,Other,20-50L,Business Owner,High School,Mumbai,Gujarat,34,No
402,36-45,Female,>50L,Business Owner,Post-Graduate,Chennai,West Bengal,14,No
403,26-35,Female,20-50L,Student,Doctorate,Delhi,Telangana,8,Yes
404,18-25,Female,5-10L,Salaried,Doctorate,Hyderabad,Uttar Pradesh,32,No
405,46-55,Other,>50L,Freelancer,Doctorate,Chennai,Karnataka,46,No
406,26-35,Male,10-20L,Professional,Doctorate,Hyderabad,Karnataka,57,Yes
407,26-35,Male,5-10L,Student,Doctorate,Chennai,Punjab,51,No
408,36-45,Female,20-50L,Freelancer,High School,Hyderabad,Delhi,33,No
409,55+,Other,20-50L,Professional,Post-Graduate,Mumbai,Gujarat,29,Yes
410,26-35,Male,<5L,Freelancer,Graduate,Bangalore,Gujarat,50,Yes
411,18-25,Male,20-50L,Business Owner,Graduate,Chennai,Delhi,29,No
412,55+,Female,20-50L,Salaried,Graduate,Chennai,Karnataka,24,No
413,46-55,Female,5-10L,Salaried,Post-Graduate,Mumbai,Uttar Pradesh,20,Yes
414,36-45,Male,5-10L,Freelancer,Graduate,Mumbai,Punjab,14,Yes
415,46-55,Male,5-10L,Student,Post-Graduate,Bangalore,Maharashtra,55,No
416,55+,Other,20-50L,Business Owner,High School,Chennai,Delhi,60,Yes
417,26-35,Male,10-20L,Retired,Graduate,Mumbai,Delhi,25,Yes
418,55+,Female,20-50L,Business Owner,Graduate,Delhi,Tamil Nadu,1,Yes
419,46-55,Male,>50L,Retired,Doctorate,Hyderabad,Uttar Pradesh,5,No
420,36-45,Female,20-50L,Student,Graduate,Mumbai,Maharashtra,22,Yes
421,55+,Female,5-10L,Salaried,High School,Chennai,Rajasthan,14,Yes
422,46-55,Male,20-50L,Salaried,Doctorate,Mumbai,Maharashtra,47,Yes
423,18-25,Male,<5L,Salaried,Doctorate,Hyderabad,Rajasthan,48,No
424,18-25,Male,<5L,Student,Post-Graduate,Hyderabad,Maharashtra,53,Yes
425,26-35,Female,10-20L,Retired,Graduate,Mumbai,Delhi,9,Yes
426,55+,Female,10-20L,Freelancer,High School,Mumbai,Maharashtra,26,No
427,36-45,Male,5-10L,Business Owner,Graduate,Hyderabad,Tamil Nadu,31,No
428,55+,Other,10-20L,Salaried,Post-Graduate,Chennai,Uttar Pradesh,19,Yes
429,26-35,Male,<5L,Salaried,Doctorate,Chennai,Rajasthan,25,No
430,18-25,Female,5-10L,Freelancer,Doctorate,Bangalore,Punjab,19,Yes
431,55+,Female,10-20L,Business Owner,High School,Chennai,Maharashtra,38,Yes
432,36-45,Other,10-20L,Business Owner,Graduate,Chennai,Uttar Pradesh,37,Yes
433,55+,Other,5-10L,Retired,High School,Mumbai,Uttar Pradesh,7,Yes
434,46-55,Female,<5L,Salaried,Doctorate,Mumbai,Maharashtra,13,Yes
435,46-55,Female,20-50L,Freelancer,Doctorate,Bangalore,Punjab,60,No
436,36-45,Female,5-10L,Student,Doctorate,Delhi,Punjab,28,Yes
437,36-45,Male,10-20L,Salaried,Doctorate,Bangalore,Gujarat,14,Yes
438,55+,Male,5-10L,Freelancer,High School,Bangalore,West Bengal,28,Yes
439,26-35,Male,10-20L,Freelancer,Post-Graduate,Hyderabad,Maharashtra,15,Yes
440,36-45,Other,20-50L,Retired,High School,Chennai,Rajasthan,54,Yes
441,26-35,Male,>50L,Professional,Post-Graduate,Hyderabad,Delhi,11,Yes
442,55+,Female,10-20L,Retired,Graduate,Chennai,West Bengal,28,Yes
443,55+,Other,20-50L,Student,High School,Hyderabad,Tamil Nadu,4,Yes
444,36-45,Male,20-50L,Student,Doctorate,Bangalore,Punjab,50,Yes
445,18-25,Male,>50L,Salaried,Doctorate,Mumbai,Gujarat,41,No
446,36-45,Other,20-50L,Student,Graduate,Mumbai,West Bengal,21,No
447,46-55,Male,<5L,Business Owner,Graduate,Hyderabad,Uttar Pradesh,28,Yes
448,55+,Male,10-20L,Freelancer,Graduate,Mumbai,West Bengal,6,Yes
449,36-45,Female,>50L,Retired,Doctorate,Delhi,Punjab,57,No
450,18-25,Other,5-10L,Retired,Graduate,Chennai,Delhi,46,No
451,46-55,Other,<5L,Retired,Graduate,Bangalore,Rajasthan,3,No
452,46-55,Male,20-50L,Freelancer,Doctorate,Mumbai,Rajasthan,25,No
453,18-25,Female,>50L,Business Owner,Post-Graduate,Chennai,Telangana,16,No
454,18-25,Female,20-50L,Freelancer,Post-Graduate,Bangalore,Maharashtra,18,Yes
455,55+,Other,20-50L,Freelancer,Post-Graduate,Mumbai,Uttar Pradesh,14,Yes
456,26-35,Male,5-10L,Salaried,High School,Delhi,Uttar Pradesh,32,No
457,55+,Other,5-10L,Student,Post-Graduate,Delhi,Delhi,9,Yes
458,55+,Male,<5L,Freelancer,Graduate,Hyderabad,Uttar Pradesh,48,Yes
459,26-35,Male,5-10L,Business Owner,Graduate,Delhi,Rajasthan,6,Yes
460,55+,Other,5-10L,Freelancer,Graduate,Hyderabad,Rajasthan,15,No
461,36-45,Male,<5L,Retired,High School,Hyderabad,Karnataka,22,No
462,55+,Female,>50L,Business Owner,Post-Graduate,Mumbai,Karnataka,23,Yes
463,26-35,Other,5-10L,Business Owner,Doctorate,Delhi,Karnataka,23,No
464,26-35,Male,<5L,Freelancer,Post-Graduate,Bangalore,Rajasthan,22,Yes
465,55+,Other,5-10L,Freelancer,High School,Mumbai,Karnataka,14,Yes
466,36-45,Other,10-20L,Salaried,Graduate,Chennai,Tamil Nadu,29,No
467,46-55,Male,10-20L,Professional,Post-Graduate,Chennai,Punjab,12,Yes
468,46-55,Male,20-50L,Business Owner,Graduate,Delhi,Maharashtra,4,Yes
469,46-55,Male,>50L,Freelancer,Graduate,Mumbai,West Bengal,34,Yes
470,55+,Female,10-20L,Business Owner,Graduate,Mumbai,Karnataka,13,No
471,26-35,Female,>50L,Professional,Post-Graduate,Chennai,Karnataka,44,Yes
472,46-55,Male,>50L,Student,Doctorate,Bangalore,Gujarat,15,No
473,18-25,Other,<5L,Business Owner,Doctorate,Hyderabad,Rajasthan,55,Yes
474,18-25,Other,10-20L,Student,High School,Bangalore,Rajasthan,56,Yes
475,18-25,Other,20-50L,Retired,High School,Mumbai,Gujarat,31,Yes
476,46-55,Male,20-50L,Freelancer,Doctorate,Chennai,Tamil Nadu,1,Yes
477,18-25,Male,>50L,Freelancer,High School,Hyderabad,West Bengal,43,Yes
478,55+,Female,10-20L,Professional,Doctorate,Bangalore,Uttar Pradesh,22,Yes
479,18-25,Female,20-50L,Professional,Post-Graduate,Bangalore,Tamil Nadu,4,Yes
480,55+,Male,>50L,Business Owner,High School,Hyderabad,Tamil Nadu,7,No
481,26-35,Female,5-10L,Student,Doctorate,Mumbai,Gujarat,18,Yes
482,26-35,Female,<5L,Salaried,High School,Bangalore,West Bengal,44,No
483,36-45,Female,20-50L,Freelancer,Post-Graduate,Mumbai,Punjab,27,No
484,36-45,Male,10-20L,Retired,Post-Graduate,Delhi,Karnataka,55,Yes
485,46-55,Other,5-10L,Retired,Doctorate,Chennai,Telangana,22,No
486,55+,Female,>50L,Professional,High School,Hyderabad,Maharashtra,47,No
487,26-35,Female,>50L,Business Owner,Post-Graduate,Hyderabad,Karnataka,47,No
488,18-25,Female,10-20L,Retired,Post-Graduate,Chennai,Punjab,39,Yes
489,46-55,Male,5-10L,Retired,Post-Graduate,Bangalore,Maharashtra,23,Yes
490,18-25,Female,>50L,Salaried,Post-Graduate,Chennai,Delhi,7,Yes
491,18-25,Other,<5L,Student,Post-Graduate,Bangalore,Delhi,21,Yes
492,46-55,Other,<5L,Retired,Post-Graduate,Hyderabad,West Bengal,47,Yes
493,46-55,Female,5-10L,Professional,Doctorate,Bangalore,Tamil Nadu,4,Yes
494,26-35,Female,<5L,Retired,High School,Hyderabad,Telangana,16,Yes
495,46-55,Female,10-20L,Salaried,Post-Graduate,Bangalore,Tamil Nadu,31,No
496,55+,Male,20-50L,Student,Graduate,Hyderabad,Punjab,46,No
497,55+,Male,10-20L,Freelancer,Graduate,Mumbai,Delhi,23,No
498,36-45,Other,>50L,Professional,Post-Graduate,Hyderabad,Rajasthan,32,No
499,55+,Male,<5L,Professional,High School,Chennai,Gujarat,45,No
500,26-35,Female,20-50L,Business Owner,Post-Graduate,Delhi,Rajasthan,6,No
501,55+,Male,5-10L,Business Owner,High School,Hyderabad,West Bengal,26,Yes
502,18-25,Other,20-50L,Professional,Graduate,Hyderabad,Karnataka,34,No
503,36-45,Male,<5L,Salaried,High School,Mumbai,Uttar Pradesh,43,Yes
504,18-25,Female,20-50L,Student,Post-Graduate,Mumbai,Delhi,34,Yes
505,55+,Female,<5L,Freelancer,Graduate,Chennai,Tamil Nadu,27,No
506,26-35,Other,<5L,Retired,Post-Graduate,Delhi,Delhi,27,No
507,26-35,Male,10-20L,Freelancer,Doctorate,Chennai,West Bengal,2,No
508,18-25,Other,<5L,Student,Doctorate,Hyderabad,Telangana,6,Yes
509,46-55,Other,<5L,Professional,Doctorate,Delhi,Delhi,10,No
510,18-25,Female,20-50L,Business Owner,High School,Hyderabad,Gujarat,27,Yes
511,36-45,Other,>50L,Freelancer,High School,Hyderabad,Uttar Pradesh,12,No
512,36-45,Female,20-50L,Business Owner,Post-Graduate,Bangalore,Telangana,1,No
513,18-25,Male,20-50L,Business Owner,High School,Mumbai,Maharashtra,60,No
514,55+,Male,20-50L,Salaried,High School,Chennai,Rajasthan,25,Yes
515,46-55,Male,>50L,Student,Doctorate,Hyderabad,Uttar Pradesh,30,No
516,55+,Male,<5L,Business Owner,Post-Graduate,Delhi,Uttar Pradesh,24,No
517,26-35,Male,5-10L,Salaried,High School,Delhi,Gujarat,21,No
518,55+,Other,5-10L,Student,Graduate,Hyderabad,Telangana,49,No
519,46-55,Female,>50L,Retired,Doctorate,Bangalore,Uttar Pradesh,50,No
520,18-25,Male,>50L,Retired,High School,Delhi,Maharashtra,1,Yes
521,46-55,Male,20-50L,Retired,Doctorate,Bangalore,Tamil Nadu,46,No
522,26-35,Other,5-10L,Freelancer,Graduate,Delhi,Karnataka,50,No
523,55+,Male,10-20L,Salaried,Graduate,Chennai,Uttar Pradesh,35,No
524,26-35,Other,10-20L,Salaried,High School,Mumbai,Punjab,48,No
525,46-55,Other,5-10L,Retired,Doctorate,Chennai,Punjab,1,No
526,55+,Female,10-20L,Professional,Doctorate,Chennai,Gujarat,16,No
527,18-25,Other,>50L,Professional,Graduate,Chennai,Uttar Pradesh,58,No
528,55+,Male,>50L,Retired,Post-Graduate,Mumbai,Karnataka,53,Yes
529,26-35,Male,<5L,Retired,High School,Mumbai,West Bengal,9,No
530,46-55,Female,>50L,Business Owner,High School,Hyderabad,Telangana,3,Yes
531,46-55,Female,10-20L,Retired,Post-Graduate,Chennai,Tamil Nadu,44,No
532,46-55,Other,5-10L,Salaried,Graduate,Bangalore,Tamil Nadu,11,No
533,46-55,Female,20-50L,Business Owner,High School,Hyderabad,Karnataka,48,No
534,36-45,Female,<5L,Business Owner,Doctorate,Chennai,Gujarat,56,Yes
535,46-55,Male,<5L,Business Owner,High School,Delhi,Tamil Nadu,47,Yes
536,26-35,Other,20-50L,Business Owner,Graduate,Mumbai,Rajasthan,31,No
537,55+,Other,10-20L,Freelancer,High School,Delhi,Gujarat,44,Yes
538,55+,Female,>50L,Student,Doctorate,Delhi,Punjab,39,Yes
539,36-45,Other,5-10L,Professional,Doctorate,Chennai,Tamil Nadu,47,Yes
540,55+,Male,<5L,Professional,Doctorate,Hyderabad,Uttar Pradesh,42,No
541,46-55,Other,5-10L,Freelancer,Graduate,Hyderabad,Karnataka,54,Yes
542,46-55,Female,20-50L,Business Owner,Doctorate,Chennai,Rajasthan,46,Yes
543,18-25,Other,<5L,Professional,Doctorate,Bangalore,Gujarat,14,No
544,46-55,Female,20-50L,Salaried,Graduate,Bangalore,Telangana,8,No
545,46-55,Male,5-10L,Salaried,High School,Mumbai,Maharashtra,30,No
546,55+,Female,>50L,Retired,Graduate,Bangalore,West Bengal,16,Yes
547,55+,Other,>50L,Retired,Post-Graduate,Bangalore,Tamil Nadu,44,Yes
548,18-25,Female,20-50L,Retired,High School,Delhi,Rajasthan,39,Yes
549,18-25,Female,5-10L,Student,Doctorate,Delhi,Karnataka,44,No
550,18-25,Male,<5L,Freelancer,Post-Graduate,Chennai,Gujarat,30,No
551,18-25,Male,20-50L,Student,Post-Graduate,Mumbai,Gujarat,34,Yes
552,26-35,Male,<5L,Freelancer,High School,Mumbai,Uttar Pradesh,29,Yes
553,26-35,Female,>50L,Retired,Post-Graduate,Bangalore,Maharashtra,7,No
554,26-35,Other,<5L,Professional,High School,Chennai,Karnataka,15,No
555,55+,Male,5-10L,Professional,Graduate,Hyderabad,West Bengal,60,Yes
556,36-45,Male,5-10L,Professional,Graduate,Bangalore,Maharashtra,40,No
557,36-45,Male,10-20L,Professional,Post-Graduate,Bangalore,Tamil Nadu,43,No
558,55+,Male,10-20L,Business Owner,Doctorate,Chennai,Karnataka,52,No
559,36-45,Female,<5L,Business Owner,Doctorate,Delhi,Tamil Nadu,5,Yes
560,55+,Other,>50L,Business Owner,Graduate,Bangalore,Rajasthan,28,No
561,55+,Female,<5L,Professional,Doctorate,Chennai,Gujarat,13,Yes
562,36-45,Other,>50L,Professional,Doctorate,Chennai,Punjab,60,No
563,26-35,Male,10-20L,Business Owner,Post-Graduate,Hyderabad,Punjab,14,Yes
564,55+,Female,>50L,Salaried,Graduate,Chennai,Punjab,1,No
565,46-55,Male,20-50L,Student,Post-Graduate,Bangalore,Karnataka,49,No
566,18-25,Female,5-10L,Student,Post-Graduate,Bangalore,Tamil Nadu,5,Yes
567,26-35,Female,10-20L,Student,Post-Graduate,Chennai,Uttar Pradesh,35,No
568,26-35,Male,>50L,Salaried,Graduate,Mumbai,Tamil Nadu,54,No
569,46-55,Male,<5L,Student,Post-Graduate,Chennai,Punjab,3,Yes
570,55+,Other,<5L,Freelancer,Doctorate,Delhi,Gujarat,28,No
571,36-45,Other,20-50L,Business Owner,Graduate,Bangalore,Rajasthan,23,Yes
572,55+,Male,20-50L,Business Owner,Doctorate,Delhi,Telangana,2,Yes
573,18-25,Female,20-50L,Professional,High School,Bangalore,Gujarat,22,Yes
574,55+,Other,20-50L,Retired,Post-Graduate,Mumbai,Delhi,13,Yes
575,55+,Other,10-20L,Business Owner,High School,Hyderabad,Uttar Pradesh,54,Yes
576,18-25,Male,10-20L,Salaried,High School,Hyderabad,West Bengal,20,No
577,46-55,Other,20-50L,Business Owner,Graduate,Bangalore,Uttar Pradesh,14,No
578,46-55,Female,<5L,Retired,Doctorate,Mumbai,Tamil Nadu,11,No
579,26-35,Female,5-10L,Professional,Doctorate,Hyderabad,Maharashtra,47,Yes
580,36-45,Female,5-10L,Professional,Post-Graduate,Chennai,Uttar Pradesh,14,No
581,18-25,Female,<5L,Retired,Post-Graduate,Mumbai,Uttar Pradesh,22,Yes
582,26-35,Male,<5L,Student,Post-Graduate,Delhi,Maharashtra,49,No
583,46-55,Male,>50L,Freelancer,Doctorate,Mumbai,Gujarat,3,No
584,55+,Other,10-20L,Professional,Post-Graduate,Mumbai,West Bengal,2,Yes
585,46-55,Female,<5L,Retired,Post-Graduate,Chennai,Punjab,13,No
586,55+,Male,5-10L,Retired,Doctorate,Delhi,Punjab,45,No
587,18-25,Male,5-10L,Salaried,Doctorate,Delhi,Karnataka,14,No
588,36-45,Other,5-10L,Salaried,Doctorate,Hyderabad,Punjab,60,Yes
589,18-25,Other,10-20L,Salaried,Graduate,Hyderabad,Uttar Pradesh,12,Yes
590,26-35,Female,10-20L,Business Owner,Post-Graduate,Hyderabad,Maharashtra,34,Yes
591,36-45,Female,<5L,Professional,High School,Bangalore,Telangana,2,No
592,18-25,Female,10-20L,Professional,Doctorate,Chennai,Delhi,43,Yes
593,55+,Female,<5L,Professional,Post-Graduate,Delhi,Telangana,52,Yes
594,18-25,Male,5-10L,Salaried,Graduate,Mumbai,Punjab,36,No
595,55+,Other,<5L,Freelancer,High School,Chennai,West Bengal,24,Yes
596,46-55,Female,5-10L,Student,High School,Delhi,Gujarat,46,No
597,18-25,Other,>50L,Professional,Post-Graduate,Mumbai,Punjab,16,Yes
598,26-35,Female,10-20L,Freelancer,Post-Graduate,Delhi,Rajasthan,38,Yes
599,55+,Female,<5L,Business Owner,Post-Graduate,Bangalore,Rajasthan,29,No
600,26-35,Other,5-10L,Salaried,Doctorate,Chennai,Punjab,44,Yes
601,46-55,Female,<5L,Freelancer,Post-Graduate,Delhi,Karnataka,44,No
602,26-35,Other,<5L,Salaried,Doctorate,Chennai,Uttar Pradesh,21,Yes
603,18-25,Male,10-20L,Retired,Doctorate,Hyderabad,Tamil Nadu,41,Yes
604,26-35,Male,20-50L,Salaried,Post-Graduate,Delhi,West Bengal,25,No
605,36-45,Other,20-50L,Freelancer,Doctorate,Mumbai,Telangana,55,Yes
606,46-55,Other,>50L,Salaried,Graduate,Delhi,West Bengal,2,No
607,46-55,Female,10-20L,Professional,Post-Graduate,Chennai,Delhi,14,No
608,18-25,Female,>50L,Student,Doctorate,Bangalore,West Bengal,42,No
609,18-25,Male,>50L,Freelancer,Graduate,Chennai,Tamil Nadu,57,No
610,36-45,Other,10-20L,Salaried,Graduate,Hyderabad,West Bengal,56,No
611,46-55,Other,>50L,Retired,High School,Delhi,Gujarat,57,No
612,36-45,Female,5-10L,Professional,High School,Hyderabad,Delhi,30,Yes
613,18-25,Male,10-20L,Professional,High School,Delhi,Gujarat,38,Yes
614,55+,Male,5-10L,Professional,Graduate,Mumbai,Karnataka,56,No
615,36-45,Other,>50L,Business Owner,Doctorate,Hyderabad,Uttar Pradesh,16,Yes
616,36-45,Other,5-10L,Business Owner,Graduate,Bangalore,Tamil Nadu,37,No
617,36-45,Other,>50L,Professional,Post-Graduate,Hyderabad,West Bengal,21,No
618,18-25,Female,20-50L,Salaried,Post-Graduate,Hyderabad,Punjab,3,Yes
619,18-25,Male,20-50L,Business Owner,High School,Bangalore,West Bengal,58,Yes
620,55+,Male,5-10L,Salaried,Graduate,Delhi,Tamil Nadu,38,Yes
621,55+,Male,10-20L,Business Owner,Graduate,Hyderabad,Tamil Nadu,40,Yes
622,18-25,Other,5-10L,Freelancer,Doctorate,Hyderabad,Gujarat,41,No
623,55+,Male,20-50L,Salaried,Doctorate,Bangalore,Tamil Nadu,59,Yes
624,18-25,Female,>50L,Professional,Graduate,Mumbai,Maharashtra,40,Yes
625,36-45,Male,<5L,Retired,Graduate,Hyderabad,Delhi,48,Yes
626,55+,Female,20-50L,Salaried,Post-Graduate,Bangalore,Karnataka,25,Yes
627,18-25,Other,5-10L,Salaried,Doctorate,Mumbai,Punjab,26,Yes
628,46-55,Male,5-10L,Retired,Post-Graduate,Delhi,Delhi,4,No
629,18-25,Female,20-50L,Business Owner,Doctorate,Chennai,Uttar Pradesh,35,Yes
630,46-55,Other,20-50L,Salaried,Doctorate,Hyderabad,West Bengal,9,Yes
631,55+,Other,10-20L,Business Owner,Post-Graduate,Delhi,West Bengal,24,Yes
632,46-55,Male,5-10L,Student,Graduate,Bangalore,Karnataka,22,No
633,26-35,Female,>50L,Salaried,High School,Hyderabad,Telangana,33,Yes
634,46-55,Male,5-10L,Professional,High School,Mumbai,Telangana,32,No
635,46-55,Female,10-20L,Retired,High School,Chennai,West Bengal,26,No
636,55+,Male,20-50L,Student,High School,Bangalore,Uttar Pradesh,44,No
637,46-55,Female,<5L,Freelancer,Post-Graduate,Delhi,Uttar Pradesh,11,No
638,55+,Other,20-50L,Salaried,Doctorate,Mumbai,Punjab,21,No
639,18-25,Female,>50L,Freelancer,Graduate,Hyderabad,Uttar Pradesh,28,Yes
640,18-25,Other,>50L,Student,High School,Hyderabad,Tamil Nadu,30,Yes
641,46-55,Male,<5L,Business Owner,Post-Graduate,Delhi,Maharashtra,28,No
642,46-55,Other,20-50L,Salaried,Graduate,Hyderabad,Delhi,11,No
643,36-45,Male,>50L,Professional,Graduate,Bangalore,Rajasthan,19,No
644,26-35,Other,20-50L,Professional,High School,Mumbai,Tamil Nadu,27,No
645,18-25,Female,<5L,Business Owner,Doctorate,Delhi,Maharashtra,14,Yes
646,55+,Female,5-10L,Salaried,Post-Graduate,Bangalore,West Bengal,35,No
647,55+,Female,<5L,Professional,Graduate,Chennai,Rajasthan,26,No
648,46-55,Other,20-50L,Freelancer,High School,Mumbai,Uttar Pradesh,38,Yes
649,26-35,Male,<5L,Retired,Graduate,Hyderabad,Punjab,36,Yes
650,55+,Male,5-10L,Professional,Graduate,Bangalore,Tamil Nadu,3,Yes
651,36-45,Male,10-20L,Business Owner,Post-Graduate,Mumbai,Karnataka,50,Yes
652,36-45,Other,20-50L,Professional,Graduate,Delhi,Maharashtra,29,Yes
653,26-35,Male,10-20L,Freelancer,Doctorate,Delhi,Punjab,20,No
654,18-25,Female,20-50L,Retired,High School,Mumbai,Rajasthan,57,No
655,55+,Male,20-50L,Professional,Graduate,Mumbai,Tamil Nadu,18,No
656,26-35,Other,5-10L,Business Owner,Graduate,Delhi,Gujarat,46,No
657,36-45,Male,5-10L,Salaried,Graduate,Hyderabad,West Bengal,28,No
658,55+,Other,10-20L,Retired,High School,Chennai,Punjab,4,Yes
659,55+,Male,20-50L,Salaried,Doctorate,Mumbai,West Bengal,7,No
660,26-35,Other,>50L,Retired,Post-Graduate,Mumbai,West Bengal,7,No
661,18-25,Other,10-20L,Retired,Graduate,Hyderabad,Telangana,23,No
662,18-25,Female,5-10L,Student,Post-Graduate,Delhi,Tamil Nadu,34,No
663,18-25,Male,<5L,Business Owner,Post-Graduate,Mumbai,West Bengal,9,Yes
664,55+,Female,20-50L,Salaried,Graduate,Delhi,Uttar Pradesh,47,Yes
665,36-45,Other,>50L,Retired,High School,Bangalore,Telangana,35,Yes
