SALES_ID,SALE_DATE,STATE,CITY,CITY_TIER,MODEL,STORAGE_GB,COLOR,UNITS_SOLD,UNIT_PRICE,CHANNEL,RETAILER_ID,QUARTER,YEAR,TOTAL_REVENUE
206,2022-04-04,Telangana,Hyderabad,Tier 3,iPhone 15 Pro Max,512,Gold,1,157017,Retail Store,41,Q2,2022,157017
207,2022-01-23,Uttar Pradesh,Noida,Tier 3,iPhone 15,1024,Blue,4,83023,Authorized Reseller,8,Q1,2022,332092
208,2023-08-26,West Bengal,Kolkata,Tier 2,iPhone 13,512,Purple,4,57346,Authorized Reseller,28,Q3,2023,229384
209,2023-10-28,Gujarat,Surat,Tier 2,iPhone 13,1024,Blue,5,64747,Retail Store,41,Q4,2023,323735
210,2022-10-08,Telangana,Warangal,Tier 3,iPhone 13,64,Purple,3,63628,Retail Store,39,Q4,2022,190884
211,2023-09-04,Tamil Nadu,Coimbatore,Tier 1,iPhone 15 Pro Max,1024,Gold,2,160024,Online,20,Q3,2023,320048
212,2023-10-12,Telangana,Warangal,Tier 3,iPhone 14 Pro,64,Silver,4,134337,Authorized Reseller,16,Q4,2023,537348
213,2023-06-19,Gujarat,Surat,Tier 2,iPhone 15 Pro,512,Midnight,2,137444,Retail Store,16,Q2,2023,274888
214,2022-05-29,West Bengal,Siliguri,Tier 1,iPhone 14 Pro,128,Blue,4,128126,Retail Store,20,Q2,2022,512504
215,2023-02-14,Uttar Pradesh,Noida,Tier 3,iPhone 14 Pro,64,Midnight,4,127821,Online,26,Q1,2023,511284
216,2023-10-29,Delhi,Gurgaon,Tier 3,iPhone 15 Pro Max,256,Green,3,164214,Authorized Reseller,8,Q4,2023,492642
217,2023-03-16,Delhi,New Delhi,Tier 3,iPhone 15 Pro Max,64,Silver,1,157794,Telecom Partner,46,Q1,2023,157794
218,2023-05-11,Uttar Pradesh,Lucknow,Tier 2,iPhone 15 Pro Max,512,Pink,1,159111,Authorized Reseller,46,Q2,2023,159111
219,2022-08-05,Punjab,Chandigarh,Tier 1,iPhone 13,512,Gold,5,55078,Online,37,Q3,2022,275390
220,2023-10-17,Uttar Pradesh,Kanpur,Tier 2,iPhone 13,256,Starlight,3,57557,Online,1,Q4,2023,172671
221,2023-05-18,West Bengal,Siliguri,Tier 3,iPhone 14 Pro,512,Blue,3,126677,Telecom Partner,24,Q2,2023,380031
222,2022-07-07,Maharashtra,Pune,Tier 2,iPhone 15 Pro Max,512,Gold,1,161997,Authorized Reseller,11,Q3,2022,161997
223,2023-12-30,Punjab,Amritsar,Tier 2,iPhone 13 Pro,256,Blue,5,123367,Telecom Partner,43,Q4,2023,616835
224,2022-05-09,West Bengal,Kolkata,Tier 1,iPhone 13,512,Blue,1,63959,Retail Store,30,Q2,2022,63959
225,2023-04-28,Gujarat,Surat,Tier 2,iPhone 13 Pro,256,Purple,4,123304,Telecom Partner,40,Q2,2023,493216
226,2023-10-24,Uttar Pradesh,Noida,Tier 3,iPhone 15,512,Pink,1,77729,Telecom Partner,47,Q4,2023,77729
227,2023-12-23,Uttar Pradesh,Lucknow,Tier 2,iPhone 15,64,Green,2,75089,Telecom Partner,21,Q4,2023,150178
228,2022-10-01,Karnataka,Mangalore,Tier 1,iPhone 15,256,Gold,5,79002,Telecom Partner,17,Q4,2022,395010
229,2022-03-23,Punjab,Chandigarh,Tier 1,iPhone 15 Pro,512,Silver,5,138692,Telecom Partner,44,Q1,2022,693460
230,2023-08-02,Punjab,Amritsar,Tier 2,iPhone 14 Pro,1024,Purple,3,132991,Online,39,Q3,2023,398973
231,2023-08-08,Gujarat,Surat,Tier 3,iPhone 15 Pro Max,1024,Blue,5,159759,Authorized Reseller,26,Q3,2023,798795
232,2023-12-01,Maharashtra,Mumbai,Tier 2,iPhone 15,64,Pink,4,83363,Retail Store,1,Q4,2023,333452
233,2023-06-24,Punjab,Amritsar,Tier 1,iPhone 15,64,Silver,1,79118,Retail Store,42,Q2,2023,79118
234,2023-02-27,Delhi,Noida,Tier 3,iPhone 14,256,Green,4,72125,Online,14,Q1,2023,288500
235,2023-08-17,Gujarat,Vadodara,Tier 2,iPhone 13 Pro,128,Midnight,1,122789,Telecom Partner,25,Q3,2023,122789
236,2023-03-15,Rajasthan,Udaipur,Tier 2,iPhone 14 Pro,1024,Pink,5,125471,Authorized Reseller,18,Q1,2023,627355
237,2023-01-22,Karnataka,Mangalore,Tier 2,iPhone 15 Pro Max,64,Starlight,2,161110,Online,31,Q1,2023,322220
238,2023-09-07,Maharashtra,Pune,Tier 3,iPhone 14 Pro,64,Gold,3,130253,Telecom Partner,30,Q3,2023,390759
239,2022-05-13,Maharashtra,Pune,Tier 1,iPhone 13,256,Starlight,2,57646,Authorized Reseller,39,Q2,2022,115292
240,2022-06-15,Delhi,Noida,Tier 2,iPhone 15 Pro,1024,Starlight,2,129999,Telecom Partner,2,Q2,2022,259998
241,2023-08-27,Uttar Pradesh,Kanpur,Tier 3,iPhone 15 Pro,128,Purple,5,134220,Telecom Partner,3,Q3,2023,671100
242,2022-11-18,Karnataka,Mysore,Tier 1,iPhone 14,128,Starlight,1,68368,Authorized Reseller,3,Q4,2022,68368
243,2022-08-19,Punjab,Chandigarh,Tier 2,iPhone 15,512,Pink,5,76336,Telecom Partner,46,Q3,2022,381680
244,2023-09-24,Uttar Pradesh,Lucknow,Tier 3,iPhone 15 Pro Max,1024,Silver,1,156387,Retail Store,33,Q3,2023,156387
245,2022-01-17,Tamil Nadu,Madurai,Tier 1,iPhone 14 Pro,1024,Gold,4,130107,Retail Store,43,Q1,2022,520428
246,2023-01-13,Uttar Pradesh,Kanpur,Tier 2,iPhone 14,128,Gold,4,73355,Authorized Reseller,9,Q1,2023,293420
247,2022-09-19,Rajasthan,Jodhpur,Tier 2,iPhone 15,128,Green,3,76420,Retail Store,11,Q3,2022,229260
248,2022-04-27,Telangana,Warangal,Tier 3,iPhone 15 Pro Max,64,Pink,5,156455,Online,25,Q2,2022,782275
249,2023-09-15,Rajasthan,Jodhpur,Tier 3,iPhone 14,1024,Purple,4,66035,Authorized Reseller,16,Q3,2023,264140
250,2022-01-10,Gujarat,Surat,Tier 2,iPhone 15 Pro Max,64,Midnight,1,156976,Authorized Reseller,20,Q1,2022,156976
251,2023-12-28,Karnataka,Mysore,Tier 3,iPhone 13 Pro,64,Blue,3,124553,Retail Store,43,Q4,2023,373659
252,2023-11-28,Delhi,Gurgaon,Tier 1,iPhone 13,1024,Silver,3,63572,Telecom Partner,26,Q4,2023,190716
253,2022-10-10,Punjab,Chandigarh,Tier 2,iPhone 13,256,Pink,2,56593,Online,50,Q4,2022,113186
254,2023-03-08,Telangana,Hyderabad,Tier 3,iPhone 15 Pro Max,1024,Gold,1,163687,Online,28,Q1,2023,163687
255,2022-03-25,Gujarat,Ahmedabad,Tier 3,iPhone 13 Pro,128,Midnight,3,123966,Telecom Partner,45,Q1,2022,371898
256,2022-12-04,Punjab,Ludhiana,Tier 2,iPhone 13,64,Gold,5,57428,Online,14,Q4,2022,287140
257,2023-06-14,Punjab,Ludhiana,Tier 3,iPhone 13 Pro,128,Pink,2,116971,Authorized Reseller,23,Q2,2023,233942
258,2022-05-12,Tamil Nadu,Madurai,Tier 1,iPhone 15 Pro Max,256,Green,3,164444,Online,25,Q2,2022,493332
259,2022-04-15,West Bengal,Siliguri,Tier 3,iPhone 15 Pro Max,1024,Purple,4,163465,Authorized Reseller,40,Q2,2022,653860
260,2022-11-24,Rajasthan,Udaipur,Tier 3,iPhone 14 Pro,1024,Midnight,1,126475,Authorized Reseller,46,Q4,2022,126475
261,2022-07-25,Delhi,Gurgaon,Tier 2,iPhone 13,128,Gold,3,60045,Retail Store,13,Q3,2022,180135
262,2023-03-29,Delhi,Noida,Tier 1,iPhone 13 Pro,128,Midnight,4,116519,Telecom Partner,17,Q1,2023,466076
263,2022-04-04,Karnataka,Bangalore,Tier 1,iPhone 14 Pro,128,Purple,5,131398,Authorized Reseller,19,Q2,2022,656990
264,2022-01-16,Delhi,New Delhi,Tier 3,iPhone 15 Pro Max,128,Starlight,2,164393,Telecom Partner,42,Q1,2022,328786
265,2023-01-30,Tamil Nadu,Coimbatore,Tier 1,iPhone 15 Pro,1024,Blue,4,130713,Online,31,Q1,2023,522852
266,2023-06-17,Uttar Pradesh,Kanpur,Tier 1,iPhone 15,512,Blue,3,83992,Authorized Reseller,24,Q2,2023,251976
267,2023-09-10,Punjab,Ludhiana,Tier 1,iPhone 15 Pro Max,64,Starlight,3,155849,Online,13,Q3,2023,467547
268,2023-05-16,Telangana,Warangal,Tier 1,iPhone 13 Pro,1024,Starlight,3,116694,Online,15,Q2,2023,350082
269,2022-05-08,Tamil Nadu,Coimbatore,Tier 1,iPhone 15 Pro Max,64,Midnight,4,161961,Authorized Reseller,33,Q2,2022,647844
270,2023-07-18,Maharashtra,Pune,Tier 1,iPhone 15 Pro,512,Blue,4,138023,Retail Store,5,Q3,2023,552092
271,2022-01-03,Telangana,Hyderabad,Tier 1,iPhone 13,64,Midnight,4,58784,Authorized Reseller,4,Q1,2022,235136
272,2022-11-28,Gujarat,Ahmedabad,Tier 3,iPhone 15,256,Gold,5,76724,Telecom Partner,34,Q4,2022,383620
273,2022-04-23,Punjab,Amritsar,Tier 3,iPhone 13 Pro,256,Midnight,5,118096,Telecom Partner,13,Q2,2022,590480
274,2023-04-04,Delhi,Gurgaon,Tier 1,iPhone 14,256,Silver,1,73902,Telecom Partner,37,Q2,2023,73902
275,2022-03-16,Rajasthan,Jodhpur,Tier 2,iPhone 13 Pro,256,Gold,3,119807,Online,48,Q1,2022,359421
276,2022-01-27,Karnataka,Mysore,Tier 3,iPhone 14,128,Green,3,74171,Telecom Partner,46,Q1,2022,222513
277,2022-05-04,Rajasthan,Jodhpur,Tier 1,iPhone 15 Pro,512,Pink,5,131661,Authorized Reseller,32,Q2,2022,658305
278,2022-07-12,Rajasthan,Udaipur,Tier 2,iPhone 15,64,Pink,1,75184,Online,25,Q3,2022,75184
279,2022-12-08,Tamil Nadu,Chennai,Tier 1,iPhone 13,128,Blue,4,59759,Retail Store,7,Q4,2022,239036
280,2023-01-20,Maharashtra,Mumbai,Tier 1,iPhone 14 Pro,128,Pink,4,128223,Authorized Reseller,10,Q1,2023,512892
281,2023-08-01,Uttar Pradesh,Noida,Tier 3,iPhone 15 Pro Max,128,Pink,2,163160,Authorized Reseller,21,Q3,2023,326320
282,2022-03-28,Uttar Pradesh,Noida,Tier 1,iPhone 15,64,Purple,5,79369,Telecom Partner,15,Q1,2022,396845
283,2023-06-10,Tamil Nadu,Coimbatore,Tier 3,iPhone 15 Pro Max,512,Silver,2,155034,Retail Store,36,Q2,2023,310068
284,2023-03-07,Karnataka,Mysore,Tier 3,iPhone 14,1024,Purple,5,65283,Authorized Reseller,26,Q1,2023,326415
285,2022-08-28,Rajasthan,Udaipur,Tier 3,iPhone 14 Pro,512,Blue,2,126764,Retail Store,32,Q3,2022,253528
286,2022-06-05,Karnataka,Mangalore,Tier 1,iPhone 15 Pro,512,Silver,1,138453,Retail Store,32,Q2,2022,138453
287,2023-02-13,Gujarat,Surat,Tier 2,iPhone 13,64,Gold,3,60796,Authorized Reseller,11,Q1,2023,182388
288,2022-08-01,Uttar Pradesh,Noida,Tier 1,iPhone 15,256,Green,1,76661,Telecom Partner,3,Q3,2022,76661
289,2022-04-13,West Bengal,Kolkata,Tier 2,iPhone 14,128,Midnight,4,71146,Online,35,Q2,2022,284584
290,2023-03-08,Telangana,Hyderabad,Tier 2,iPhone 15,64,Green,1,76135,Authorized Reseller,4,Q1,2023,76135
291,2023-11-27,Karnataka,Bangalore,Tier 1,iPhone 14,512,Blue,3,74113,Telecom Partner,40,Q4,2023,222339
292,2022-04-07,Telangana,Hyderabad,Tier 2,iPhone 15 Pro Max,512,Midnight,4,156595,Authorized Reseller,24,Q2,2022,626380
293,2022-01-29,Maharashtra,Pune,Tier 3,iPhone 14 Pro,256,Green,3,126112,Telecom Partner,18,Q1,2022,378336
294,2023-07-11,Delhi,Noida,Tier 3,iPhone 15 Pro,1024,Midnight,1,137133,Authorized Reseller,43,Q3,2023,137133
295,2022-10-13,Telangana,Hyderabad,Tier 2,iPhone 14 Pro,256,Midnight,5,133049,Telecom Partner,23,Q4,2022,665245
296,2022-01-30,Telangana,Warangal,Tier 1,iPhone 15 Pro,256,Green,1,130723,Online,29,Q1,2022,130723
297,2023-11-26,Karnataka,Mangalore,Tier 3,iPhone 13,256,Blue,2,56217,Telecom Partner,38,Q4,2023,112434
298,2023-11-08,Rajasthan,Jaipur,Tier 1,iPhone 15,1024,Gold,4,78819,Telecom Partner,21,Q4,2023,315276
299,2022-10-07,Telangana,Hyderabad,Tier 3,iPhone 13,256,Green,4,55817,Telecom Partner,31,Q4,2022,223268
300,2023-09-08,Maharashtra,Mumbai,Tier 3,iPhone 15 Pro Max,512,Blue,5,164349,Retail Store,4,Q3,2023,821745
301,2022-07-26,Delhi,Gurgaon,Tier 3,iPhone 13 Pro,512,Green,3,120010,Telecom Partner,34,Q3,2022,360030
302,2023-02-21,Tamil Nadu,Madurai,Tier 1,iPhone 15 Pro,64,Blue,5,131373,Retail Store,46,Q1,2023,656865
303,2023-12-28,West Bengal,Kolkata,Tier 1,iPhone 15,256,Green,1,78583,Authorized Reseller,18,Q4,2023,78583
304,2022-05-10,Rajasthan,Jodhpur,Tier 3,iPhone 14,128,Silver,2,70840,Online,27,Q2,2022,141680
305,2022-09-27,Tamil Nadu,Coimbatore,Tier 2,iPhone 13 Pro,1024,Purple,1,120369,Authorized Reseller,41,Q3,2022,120369
306,2022-11-12,West Bengal,Kolkata,Tier 1,iPhone 14 Pro,1024,Blue,5,134802,Authorized Reseller,19,Q4,2022,674010
307,2023-09-13,Rajasthan,Jaipur,Tier 1,iPhone 15,64,Starlight,1,84314,Telecom Partner,16,Q3,2023,84314
308,2023-05-30,Telangana,Warangal,Tier 3,iPhone 15 Pro Max,512,Blue,3,156189,Online,9,Q2,2023,468567
309,2023-06-18,Uttar Pradesh,Kanpur,Tier 3,iPhone 15 Pro,256,Green,4,135674,Online,10,Q2,2023,542696
310,2023-07-14,Punjab,Amritsar,Tier 1,iPhone 15 Pro Max,1024,Green,2,160246,Authorized Reseller,14,Q3,2023,320492
311,2022-03-22,Uttar Pradesh,Lucknow,Tier 1,iPhone 14 Pro,256,Gold,5,126829,Retail Store,31,Q1,2022,634145
312,2022-09-26,Karnataka,Mangalore,Tier 3,iPhone 13 Pro,64,Blue,3,121570,Retail Store,5,Q3,2022,364710
313,2023-03-29,Maharashtra,Pune,Tier 3,iPhone 15 Pro Max,128,Midnight,5,164080,Telecom Partner,38,Q1,2023,820400
314,2022-03-28,Rajasthan,Jodhpur,Tier 2,iPhone 14 Pro,128,Green,3,129005,Telecom Partner,38,Q1,2022,387015
315,2022-09-08,Uttar Pradesh,Lucknow,Tier 2,iPhone 14,512,Pink,5,65035,Authorized Reseller,11,Q3,2022,325175
316,2023-12-31,Uttar Pradesh,Lucknow,Tier 3,iPhone 15,1024,Blue,1,79167,Online,13,Q4,2023,79167
317,2022-10-05,West Bengal,Siliguri,Tier 2,iPhone 15 Pro Max,128,Purple,2,159919,Retail Store,41,Q4,2022,319838
318,2023-09-16,Punjab,Amritsar,Tier 2,iPhone 15 Pro Max,1024,Pink,5,161940,Authorized Reseller,34,Q3,2023,809700
319,2023-12-16,Uttar Pradesh,Lucknow,Tier 3,iPhone 13 Pro,256,Midnight,2,116232,Retail Store,40,Q4,2023,232464
320,2023-12-29,Tamil Nadu,Madurai,Tier 2,iPhone 15 Pro,256,Blue,1,138208,Authorized Reseller,10,Q4,2023,138208
321,2022-04-21,Karnataka,Mangalore,Tier 3,iPhone 13,128,Midnight,2,63437,Authorized Reseller,3,Q2,2022,126874
322,2022-08-10,Uttar Pradesh,Kanpur,Tier 2,iPhone 15,1024,Midnight,2,81108,Online,43,Q3,2022,162216
323,2023-10-11,West Bengal,Siliguri,Tier 3,iPhone 14,64,Midnight,3,73600,Telecom Partner,12,Q4,2023,220800
324,2022-12-15,Tamil Nadu,Coimbatore,Tier 2,iPhone 13 Pro,512,Blue,4,121510,Online,50,Q4,2022,486040
325,2022-12-14,Karnataka,Mysore,Tier 1,iPhone 14,64,Pink,2,73582,Retail Store,5,Q4,2022,147164
326,2023-06-07,Rajasthan,Udaipur,Tier 3,iPhone 15 Pro Max,128,Silver,4,160445,Authorized Reseller,21,Q2,2023,641780
327,2023-04-16,Punjab,Ludhiana,Tier 2,iPhone 14,512,Green,2,72800,Online,16,Q2,2023,145600
328,2023-05-28,Uttar Pradesh,Kanpur,Tier 1,iPhone 14,256,Blue,1,66734,Online,37,Q2,2023,66734
329,2023-01-22,Rajasthan,Jaipur,Tier 2,iPhone 15 Pro,64,Pink,3,130945,Authorized Reseller,7,Q1,2023,392835
330,2023-11-13,Delhi,Gurgaon,Tier 2,iPhone 15 Pro,256,Green,1,132808,Telecom Partner,9,Q4,2023,132808
331,2022-09-26,Telangana,Hyderabad,Tier 3,iPhone 15,64,Blue,4,82739,Online,16,Q3,2022,330956
332,2022-06-17,Gujarat,Ahmedabad,Tier 2,iPhone 15 Pro Max,128,Pink,1,155445,Retail Store,40,Q2,2022,155445
333,2023-04-07,Delhi,Noida,Tier 3,iPhone 15 Pro,256,Midnight,1,135234,Authorized Reseller,30,Q2,2023,135234
334,2023-07-10,Telangana,Hyderabad,Tier 3,iPhone 14,256,Gold,1,65827,Authorized Reseller,7,Q3,2023,65827
335,2022-04-13,Maharashtra,Nagpur,Tier 3,iPhone 14 Pro,512,Midnight,2,133251,Authorized Reseller,49,Q2,2022,266502
336,2022-05-18,Tamil Nadu,Chennai,Tier 2,iPhone 13,256,Purple,2,63093,Retail Store,21,Q2,2022,126186
337,2022-12-21,Karnataka,Mysore,Tier 1,iPhone 14,64,Gold,3,70840,Retail Store,49,Q4,2022,212520
338,2022-01-03,Karnataka,Mangalore,Tier 1,iPhone 13,128,Blue,1,59645,Telecom Partner,13,Q1,2022,59645
339,2022-10-14,Karnataka,Mangalore,Tier 2,iPhone 14 Pro,512,Silver,2,128802,Authorized Reseller,16,Q4,2022,257604
340,2023-08-20,Rajasthan,Jodhpur,Tier 3,iPhone 15 Pro Max,512,Pink,1,160919,Retail Store,34,Q3,2023,160919
341,2022-02-16,West Bengal,Siliguri,Tier 2,iPhone 15,1024,Purple,2,76547,Telecom Partner,42,Q1,2022,153094
342,2023-06-27,Delhi,Noida,Tier 3,iPhone 13 Pro,1024,Midnight,2,118660,Retail Store,39,Q2,2023,237320
343,2022-09-15,Punjab,Amritsar,Tier 1,iPhone 14 Pro,512,Purple,5,127806,Telecom Partner,3,Q3,2022,639030
344,2023-12-29,Telangana,Warangal,Tier 3,iPhone 15 Pro Max,256,Starlight,1,163153,Telecom Partner,19,Q4,2023,163153
345,2022-04-03,Gujarat,Ahmedabad,Tier 1,iPhone 15 Pro Max,64,Purple,5,159946,Authorized Reseller,46,Q2,2022,799730
346,2023-12-05,West Bengal,Kolkata,Tier 1,iPhone 13,512,Purple,4,64055,Online,10,Q4,2023,256220
347,2022-03-20,Karnataka,Mysore,Tier 1,iPhone 15 Pro,1024,Silver,5,139764,Retail Store,16,Q1,2022,698820
348,2022-01-14,Telangana,Hyderabad,Tier 3,iPhone 15,512,Midnight,2,82572,Online,12,Q1,2022,165144
349,2023-11-30,Rajasthan,Jaipur,Tier 2,iPhone 15 Pro,1024,Blue,2,130670,Authorized Reseller,40,Q4,2023,261340
350,2022-10-30,Punjab,Chandigarh,Tier 1,iPhone 15,512,Blue,5,79645,Online,35,Q4,2022,398225
351,2023-03-06,Delhi,New Delhi,Tier 2,iPhone 14,1024,Starlight,1,74633,Retail Store,2,Q1,2023,74633
352,2023-06-30,Gujarat,Ahmedabad,Tier 1,iPhone 15 Pro Max,1024,Green,2,164117,Telecom Partner,41,Q2,2023,328234
353,2023-07-05,Delhi,Noida,Tier 3,iPhone 15 Pro,256,Gold,5,130232,Authorized Reseller,41,Q3,2023,651160
354,2022-01-18,Tamil Nadu,Chennai,Tier 2,iPhone 13 Pro,1024,Starlight,5,119631,Retail Store,17,Q1,2022,598155
355,2023-09-17,Maharashtra,Mumbai,Tier 1,iPhone 13 Pro,64,Starlight,2,123776,Retail Store,12,Q3,2023,247552
356,2022-02-15,Maharashtra,Pune,Tier 2,iPhone 14,512,Blue,2,73553,Telecom Partner,47,Q1,2022,147106
357,2022-03-26,Tamil Nadu,Chennai,Tier 3,iPhone 13,1024,Purple,3,59689,Telecom Partner,34,Q1,2022,179067
358,2022-04-24,Rajasthan,Jaipur,Tier 2,iPhone 14,64,Blue,4,71928,Telecom Partner,36,Q2,2022,287712
359,2023-03-27,Tamil Nadu,Madurai,Tier 2,iPhone 15 Pro Max,64,Silver,4,156513,Online,19,Q1,2023,626052
360,2022-06-04,Karnataka,Mysore,Tier 2,iPhone 14,512,Blue,3,70624,Authorized Reseller,36,Q2,2022,211872
361,2022-03-10,Telangana,Hyderabad,Tier 3,iPhone 14 Pro,128,Pink,4,130556,Retail Store,2,Q1,2022,522224
362,2023-04-07,Tamil Nadu,Madurai,Tier 1,iPhone 15,1024,Midnight,5,82287,Online,37,Q2,2023,411435
363,2022-09-03,Delhi,Noida,Tier 3,iPhone 14,128,Green,3,67114,Retail Store,37,Q3,2022,201342
364,2023-12-27,Punjab,Chandigarh,Tier 3,iPhone 15 Pro Max,512,Starlight,3,158164,Authorized Reseller,40,Q4,2023,474492
365,2022-12-06,Gujarat,Vadodara,Tier 1,iPhone 14,512,Green,2,73493,Retail Store,12,Q4,2022,146986
366,2022-02-04,Karnataka,Bangalore,Tier 3,iPhone 15,256,Pink,2,84273,Authorized Reseller,9,Q1,2022,168546
367,2023-10-10,Karnataka,Mangalore,Tier 2,iPhone 14,128,Midnight,2,69609,Online,41,Q4,2023,139218
368,2023-06-28,Rajasthan,Udaipur,Tier 3,iPhone 14,256,Midnight,3,72910,Authorized Reseller,19,Q2,2023,218730
369,2022-08-31,Karnataka,Mysore,Tier 2,iPhone 14,1024,Silver,2,74729,Telecom Partner,46,Q3,2022,149458
370,2023-02-17,Delhi,Noida,Tier 3,iPhone 14 Pro,256,Pink,1,131828,Online,18,Q1,2023,131828
371,2023-01-22,Delhi,Gurgaon,Tier 1,iPhone 15,128,Silver,2,84347,Retail Store,33,Q1,2023,168694
372,2023-09-16,West Bengal,Siliguri,Tier 1,iPhone 13 Pro,128,Starlight,2,124176,Telecom Partner,29,Q3,2023,248352
373,2022-11-06,West Bengal,Siliguri,Tier 2,iPhone 13 Pro,1024,Starlight,2,117099,Retail Store,5,Q4,2022,234198
374,2023-06-07,Delhi,Gurgaon,Tier 3,iPhone 14,64,Pink,4,67435,Telecom Partner,33,Q2,2023,269740
375,2022-03-21,Gujarat,Ahmedabad,Tier 2,iPhone 15 Pro Max,256,Midnight,2,158400,Telecom Partner,31,Q1,2022,316800
376,2022-10-20,Karnataka,Mysore,Tier 2,iPhone 13,512,Green,3,57955,Online,6,Q4,2022,173865
377,2022-10-26,Maharashtra,Pune,Tier 2,iPhone 13 Pro,512,Starlight,4,122091,Retail Store,31,Q4,2022,488364
378,2022-02-11,Gujarat,Vadodara,Tier 2,iPhone 15 Pro Max,64,Silver,4,164573,Online,26,Q1,2022,658292
379,2023-05-21,Uttar Pradesh,Noida,Tier 3,iPhone 15 Pro,128,Starlight,2,134199,Authorized Reseller,39,Q2,2023,268398
380,2023-01-31,Gujarat,Vadodara,Tier 3,iPhone 14,64,Silver,3,67085,Retail Store,11,Q1,2023,201255
381,2023-05-14,Gujarat,Surat,Tier 3,iPhone 15,512,Silver,5,76351,Retail Store,16,Q2,2023,381755
382,2022-08-08,Punjab,Ludhiana,Tier 2,iPhone 14 Pro,128,Green,2,133560,Retail Store,2,Q3,2022,267120
383,2023-09-08,Karnataka,Mangalore,Tier 2,iPhone 15 Pro Max,512,Silver,3,160213,Authorized Reseller,12,Q3,2023,480639
384,2022-07-19,West Bengal,Kolkata,Tier 2,iPhone 15,1024,Green,1,77074,Retail Store,11,Q3,2022,77074
385,2022-01-23,Karnataka,Mangalore,Tier 1,iPhone 14,1024,Silver,1,70591,Authorized Reseller,1,Q1,2022,70591
386,2023-01-09,Punjab,Amritsar,Tier 3,iPhone 15,512,Gold,1,78989,Online,4,Q1,2023,78989
387,2023-03-05,West Bengal,Kolkata,Tier 2,iPhone 15 Pro Max,256,Green,5,155828,Retail Store,32,Q1,2023,779140
388,2023-04-03,Telangana,Hyderabad,Tier 1,iPhone 14,256,Purple,4,68653,Authorized Reseller,32,Q2,2023,274612
389,2023-01-28,Gujarat,Surat,Tier 2,iPhone 15,512,Green,5,82388,Online,24,Q1,2023,411940
390,2022-09-30,Uttar Pradesh,Noida,Tier 1,iPhone 14,64,Purple,5,72257,Authorized Reseller,8,Q3,2022,361285
391,2022-01-02,Punjab,Chandigarh,Tier 2,iPhone 14,64,Pink,3,66415,Retail Store,30,Q1,2022,199245
392,2023-08-07,West Bengal,Siliguri,Tier 2,iPhone 15,1024,Starlight,2,81829,Retail Store,30,Q3,2023,163658
393,2023-09-05,Rajasthan,Udaipur,Tier 1,iPhone 14,1024,Midnight,2,68088,Retail Store,6,Q3,2023,136176
394,2023-06-18,Uttar Pradesh,Kanpur,Tier 2,iPhone 13 Pro,128,Purple,3,118760,Telecom Partner,49,Q2,2023,356280
395,2023-02-23,Rajasthan,Jodhpur,Tier 2,iPhone 15,512,Silver,2,81740,Retail Store,5,Q1,2023,163480
396,2022-06-30,Uttar Pradesh,Noida,Tier 2,iPhone 15 Pro,1024,Green,1,134043,Authorized Reseller,40,Q2,2022,134043
397,2023-12-31,Tamil Nadu,Madurai,Tier 1,iPhone 13 Pro,128,Pink,1,116657,Telecom Partner,23,Q4,2023,116657
398,2022-09-26,Delhi,Gurgaon,Tier 1,iPhone 15 Pro,512,Silver,3,133062,Telecom Partner,13,Q3,2022,399186
399,2023-11-02,Rajasthan,Jaipur,Tier 3,iPhone 14 Pro,256,Midnight,2,134315,Telecom Partner,49,Q4,2023,268630
400,2023-04-20,West Bengal,Kolkata,Tier 3,iPhone 13 Pro,128,Blue,3,115283,Telecom Partner,46,Q2,2023,345849
401,2023-04-03,Telangana,Hyderabad,Tier 3,iPhone 15 Pro,512,Starlight,3,131118,Authorized Reseller,12,Q2,2023,393354
402,2022-12-09,West Bengal,Kolkata,Tier 2,iPhone 13,1024,Silver,5,58934,Telecom Partner,12,Q4,2022,294670
403,2023-08-25,Punjab,Chandigarh,Tier 3,iPhone 15 Pro Max,1024,Starlight,1,164483,Retail Store,34,Q3,2023,164483
404,2023-08-25,West Bengal,Siliguri,Tier 3,iPhone 15,256,Green,4,81419,Retail Store,48,Q3,2023,325676
405,2023-04-03,Telangana,Hyderabad,Tier 1,iPhone 13 Pro,512,Purple,2,121718,Retail Store,47,Q2,2023,243436
406,2022-08-10,Rajasthan,Jaipur,Tier 1,iPhone 15,1024,Pink,4,79614,Retail Store,33,Q3,2022,318456
407,2022-06-12,Gujarat,Ahmedabad,Tier 2,iPhone 13,1024,Gold,5,56305,Retail Store,49,Q2,2022,281525
408,2023-12-29,Karnataka,Mysore,Tier 3,iPhone 14,128,Midnight,4,74655,Authorized Reseller,34,Q4,2023,298620
409,2023-05-10,Tamil Nadu,Chennai,Tier 1,iPhone 13 Pro,1024,Silver,1,116784,Online,36,Q2,2023,116784
410,2022-02-04,Gujarat,Ahmedabad,Tier 3,iPhone 14 Pro,128,Blue,1,133146,Online,12,Q1,2022,133146
411,2022-11-18,West Bengal,Siliguri,Tier 3,iPhone 14 Pro,128,Silver,2,134870,Authorized Reseller,43,Q4,2022,269740
